#
#--------LOG from Wed 08 Apr 2015 at 18h:20m:20s ---------
#
1428511406	 6.11
1428511412	 6.12
1428511417	 6.12
1428511422	 6.13
1428511427	 6.13
1428511433	 6.13
1428511438	 6.13
1428511444	 6.13
1428511449	 6.13
1428511454	 6.13
1428511459	 6.12
1428511465	 6.12
1428511470	 6.11
1428511476	 6.11
1428511481	 6.10
1428511487	 6.10
1428511492	 6.10
1428511497	 6.10
1428511502	 6.09
1428511508	 6.09
1428511513	 6.09
1428511518	 6.09
1428511524	 6.09
1428511529	 6.10
1428511534	 6.10
1428511539	 6.11
1428511545	 6.11
1428511550	 6.11
1428511555	 6.12
1428511561	 6.12
1428511566	 6.13
1428511571	 6.13
1428511576	 6.13
1428511581	 6.13
1428511587	 6.13
1428511593	 6.13
1428511598	 6.12
1428511603	 6.12
1428511609	 6.11
1428511614	 6.11
1428511619	 6.10
1428511625	 6.10
1428511630	 6.10
1428511635	 6.09
1428511640	 6.09
1428511646	 6.09
1428511651	 6.09
1428511656	 6.09
1428511661	 6.09
1428511667	 6.09
1428511672	 6.09
1428511678	 6.09
1428511683	 6.10
1428511688	 6.10
1428511694	 6.11
1428511699	 6.11
1428511704	 6.11
1428511710	 6.12
1428511715	 6.13
1428511720	 6.13
1428511726	 6.13
1428511731	 6.13
1428511736	 6.13
1428511741	 6.13
1428511746	 6.12
1428511752	 6.12
1428511758	 6.11
1428511763	 6.11
1428511768	 6.11
1428511774	 6.10
1428511779	 6.10
1428511785	 6.09
1428511790	 6.09
1428511795	 6.09
1428511801	 6.09
1428511806	 6.09
1428511811	 6.09
1428511816	 6.09
1428511822	 6.09
1428511827	 6.09
1428511832	 6.10
1428511838	 6.10
1428511843	 6.11
1428511848	 6.11
1428511854	 6.11
1428511859	 6.12
1428511865	 6.12
1428511870	 6.13
1428511875	 6.13
1428511880	 6.13
1428511886	 6.13
1428511892	 6.12
1428511897	 6.12
1428511902	 6.11
1428511907	 6.11
1428511913	 6.11
1428511918	 6.10
1428511923	 6.10
1428511929	 6.09
1428511934	 6.09
1428511939	 6.09
1428511944	 6.09
1428511950	 6.09
1428511956	 6.08
1428511961	 6.08
1428511967	 6.09
1428511972	 6.09
1428511977	 6.10
1428511983	 6.10
1428511988	 6.10
1428511993	 6.11
1428511998	 6.11
1428512003	 6.11
1428512008	 6.12
1428512014	 6.12
1428512019	 6.13
1428512024	 6.13
1428512030	 6.12
1428512035	 6.12
1428512041	 6.12
1428512047	 6.12
1428512053	 6.11
1428512058	 6.10
1428512064	 6.10
1428512069	 6.09
1428512074	 6.09
1428512079	 6.09
1428512085	 6.09
1428512090	 6.09
1428512095	 6.08
1428512100	 6.08
1428512106	 6.08
1428512111	 6.08
1428512116	 6.09
1428512122	 6.09
1428512127	 6.09
1428512133	 6.10
1428512138	 6.10
1428512144	 6.10
1428512149	 6.11
1428512154	 6.11
1428512160	 6.12
1428512165	 6.12
1428512171	 6.12
1428512177	 6.13
1428512182	 6.12
1428512187	 6.12
1428512193	 6.12
1428512198	 6.11
1428512204	 6.11
1428512209	 6.10
1428512214	 6.10
1428512219	 6.10
1428512225	 6.09
1428512230	 6.09
1428512236	 6.08
1428512241	 6.08
1428512246	 6.08
1428512252	 6.08
1428512257	 6.08
1428512262	 6.08
1428512267	 6.09
1428512272	 6.09
1428512278	 6.09
1428512283	 6.10
1428512289	 6.10
1428512294	 6.11
1428512299	 6.11
1428512305	 6.11
1428512310	 6.12
1428512316	 6.12
1428512322	 6.12
1428512327	 6.13
1428512332	 6.13
1428512338	 6.12
1428512343	 6.12
1428512348	 6.11
1428512353	 6.11
1428512359	 6.11
1428512364	 6.10
1428512369	 6.09
1428512375	 6.09
1428512380	 6.09
1428512386	 6.09
1428512391	 6.08
1428512396	 6.08
1428512402	 6.08
1428512407	 6.08
1428512412	 6.09
1428512417	 6.09
1428512423	 6.09
1428512428	 6.10
1428512433	 6.10
1428512438	 6.10
1428512444	 6.11
1428512449	 6.11
1428512454	 6.12
1428512460	 6.12
1428512465	 6.13
1428512470	 6.12
1428512476	 6.12
1428512481	 6.12
1428512486	 6.11
1428512492	 6.11
1428512497	 6.10
1428512502	 6.10
1428512508	 6.10
1428512513	 6.09
1428512518	 6.09
1428512523	 6.09
1428512529	 6.08
1428512534	 6.08
1428512539	 6.08
1428512544	 6.08
1428512549	 6.08
1428512555	 6.08
1428512560	 6.08
1428512565	 6.08
1428512571	 6.08
1428512576	 6.09
1428512581	 6.09
1428512586	 6.09
1428512591	 6.10
1428512596	 6.10
1428512602	 6.11
1428512607	 6.11
1428512613	 6.12
1428512618	 6.12
1428512624	 6.12
1428512629	 6.12
1428512634	 6.12
1428512639	 6.12
1428512644	 6.11
1428512650	 6.11
1428512655	 6.10
1428512660	 6.10
1428512666	 6.10
1428512671	 6.09
1428512677	 6.09
1428512682	 6.09
1428512688	 6.09
1428512693	 6.08
1428512698	 6.08
1428512703	 6.08
1428512708	 6.08
1428512714	 6.08
1428512719	 6.08
1428512724	 6.09
1428512729	 6.09
1428512735	 6.09
1428512740	 6.10
1428512745	 6.10
1428512750	 6.10
1428512756	 6.11
1428512761	 6.11
1428512766	 6.11
1428512772	 6.12
1428512777	 6.12
1428512782	 6.12
1428512787	 6.11
1428512792	 6.11
1428512798	 6.11
1428512803	 6.10
1428512808	 6.10
1428512813	 6.09
1428512819	 6.09
1428512824	 6.09
1428512830	 6.08
1428512835	 6.08
1428512840	 6.08
1428512845	 6.08
1428512851	 6.08
1428512856	 6.08
1428512862	 6.08
1428512867	 6.08
1428512873	 6.08
1428512878	 6.09
1428512883	 6.09
1428512888	 6.09
1428512894	 6.10
1428512899	 6.10
1428512904	 6.11
1428512909	 6.11
1428512915	 6.11
1428512920	 6.12
1428512925	 6.12
1428512930	 6.12
1428512936	 6.12
1428512941	 6.11
1428512946	 6.11
1428512952	 6.10
1428512957	 6.10
1428512962	 6.09
1428512968	 6.09
1428512973	 6.08
1428512978	 6.08
1428512983	 6.08
1428512989	 6.08
1428512994	 6.08
1428513000	 6.08
1428513005	 6.08
1428513010	 6.08
1428513015	 6.08
1428513021	 6.08
1428513027	 6.09
1428513032	 6.09
1428513037	 6.09
1428513043	 6.10
1428513048	 6.10
1428513054	 6.11
1428513059	 6.11
1428513064	 6.11
1428513070	 6.12
1428513075	 6.12
1428513080	 6.12
1428513085	 6.11
1428513090	 6.11
1428513096	 6.11
1428513101	 6.10
1428513107	 6.10
1428513112	 6.10
1428513118	 6.09
1428513123	 6.09
1428513128	 6.08
1428513133	 6.08
1428513138	 6.08
1428513144	 6.08
1428513149	 6.08
1428513155	 6.08
1428513160	 6.07
1428513165	 6.08
1428513170	 6.08
1428513176	 6.08
1428513181	 6.08
1428513186	 6.09
1428513191	 6.09
1428513196	 6.09
1428513202	 6.10
1428513207	 6.10
1428513212	 6.11
1428513217	 6.11
1428513223	 6.11
1428513228	 6.11
1428513233	 6.11
1428513238	 6.11
